28,-64,1,0,0,0,0,0,0,0,0,0,9,16,9,15,11,16,12,16,11,15,10,14,11,14,11,13,11,13,11,13,14,14,14,15,13,14,13,15,12,14,15,14,13,13,12,13,12,13,12,13,12,12,14,12,11,12,13,13,15,14,14,13,0,0,15,12,16,12,16,12,16,12,15,11,17,12,17,12,16,12,17,12,16,11,18,11,16,12,17,13,18,12,17,12,19,13,20,15,17,14,17,14,17,15,17,15,17,16,17,16,17,17,14,18,13,18,0,0,0,0,0,0,0,0,0,0
-99,-48,9,0,0,0,0,0,0,0,0,0,-10,-17,-11,-16,-11,-16,-12,-17,-12,-16,-11,-14,-11,-15,-11,-14,-12,-15,-12,-13,-15,-15,-15,-15,-15,-14,-15,-15,-14,-15,-15,-15,-14,-14,-13,-13,-14,-14,-13,-13,-14,-13,-15,-13,-12,-12,-14,-12,-17,-13,-16,-13,0,0,-17,-13,-18,-12,-18,-11,-17,-13,-16,-11,-17,-13,-18,-11,-18,-13,-17,-14,-18,-9,-21,-10,-19,-10,-19,-14,-20,-12,-18,-11,-21,-13,-22,-13,-20,-14,-20,-14,-19,-15,-19,-14,-19,-16,-19,-16,-19,-17,-17,-18,-16,-18,0,0,0,0,0,0,0,0,0,0
-121,112,8,0,0,0,0,0,0,0,0,0,-18,-7,-18,-6,-19,-6,-20,-5,-19,-5,-17,-5,-19,-4,-17,-4,-20,-3,-19,-3,-20,-3,-21,-3,-20,-3,-21,-3,-20,-3,-23,-1,-19,-2,-20,-2,-20,-1,-20,-1,-20,-1,-21,0,-19,-2,-20,-1,-22,0,-22,0,0,0,-22,1,-23,2,-22,3,-23,2,-21,1,-23,3,-23,3,-22,2,-24,4,-22,3,-24,4,-23,2,-25,2,-25,3,-24,4,-26,4,-28,4,-26,2,-25,3,-26,1,-26,1,-26,0,-27,-1,-27,-2,-26,-4,-25,-5,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-7,-18,-7,-18,-8,-19,-10,-19,-9,-18,-8,-17,-10,-17,-9,-17,-11,-17,-11,-17,-12,-18,-13,-18,-13,-18,-13,-19,-12,-18,-16,-19,-13,-17,-13,-17,-13,-17,-14,-17,-14,-17,-16,-17,-13,-17,-15,-17,-17,-18,-16,-18,0,0,-18,-17,-19,-17,-19,-17,-19,-18,-17,-16,-19,-17,-20,-17,-19,-17,-20,-18,-19,-17,-21,-18,-18,-18,-18,-19,-20,-17,-19,-18,-20,-18,-21,-19,-18,-19,-19,-18,-18,-19,-17,-19,-17,-20,-16,-21,-16,-21,-14,-21,-13,-21,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-17,5,-16,7,-17,7,-17,8,-16,7,-16,7,-16,7,-14,7,-16,8,-15,8,-16,10,-16,10,-16,10,-17,10,-16,9,-17,11,-15,10,-15,9,-15,10,-16,10,-15,10,-15,11,-15,9,-16,10,-16,12,-16,12,0,0,-15,13,-15,13,-16,13,-15,13,-14,12,-15,13,-16,13,-15,13,-17,14,-14,12,-16,15,-15,12,-17,14,-15,15,-16,14,-16,15,-18,16,-18,14,-18,14,-18,12,-19,13,-19,12,-20,12,-21,12,-21,10,-21,10,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,16,4,16,3,17,3,18,2,17,2,16,2,16,2,16,1,17,1,16,1,18,-1,19,-1,18,-1,19,0,17,1,19,-1,18,0,17,0,18,0,18,0,17,0,18,-1,17,0,18,-1,20,-2,19,-2,0,0,19,-3,19,-3,20,-3,20,-3,19,-3,20,-3,20,-3,20,-3,21,-3,19,-4,20,-6,19,-3,21,-3,21,-5,20,-4,22,-4,23,-4,22,-3,21,-3,22,-1,21,-2,22,0,22,0,23,-1,22,2,22,3,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,10,-13,10,-13,10,-14,9,-15,9,-14,8,-13,8,-14,8,-14,8,-14,8,-14,8,-16,7,-17,8,-16,8,-16,8,-15,8,-18,7,-16,7,-15,6,-15,7,-16,6,-16,6,-16,7,-15,7,-16,6,-18,6,-17,0,0,5,-17,5,-18,4,-18,5,-18,5,-17,5,-18,5,-19,5,-18,4,-19,5,-18,4,-20,5,-17,5,-20,4,-20,5,-20,4,-21,5,-22,6,-20,6,-20,7,-19,7,-20,7,-20,8,-20,10,-20,11,-18,11,-18,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-10,-6,-10,-5,-10,-4,-10,-5,-10,-5,-10,-4,-10,-4,-10,-3,-9,-4,-10,-3,-10,-3,-10,-3,-11,-3,-10,-3,-10,-3,-11,-3,-10,-3,-10,-2,-11,-3,-11,-3,-11,-3,-10,-2,-10,-2,-10,-1,-11,-2,-11,-2,0,0,-10,-1,-11,-2,-11,-1,-10,-1,-11,-1,-11,-1,-11,-1,-11,-1,-11,0,-10,0,-11,-1,-12,-1,-12,-1,-12,-1,-12,-2,-12,-1,-13,-2,-13,-2,-12,-2,-13,-2,-12,-3,-13,-4,-12,-4,-13,-4,-12,-4,-12,-5,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,3,-11,2,-11,2,-11,3,-11,2,-10,2,-11,1,-12,1,-12,1,-11,1,-11,1,-12,0,-12,0,-12,-1,-12,0,-12,-1,-13,-1,-13,-1,-12,-2,-12,-1,-13,-1,-12,-2,-12,-1,-12,-2,-12,-2,-12,-3,-12,0,0,-3,-13,-3,-12,-4,-13,-4,-13,-3,-13,-4,-13,-4,-13,-4,-13,-4,-14,-4,-14,-5,-15,-4,-14,-4,-15,-5,-15,-4,-15,-4,-16,-4,-16,-4,-16,-4,-16,-2,-16,-2,-17,-2,-16,-2,-16,-2,-16,-1,-17,0,-17,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,10,12,11,12,11,12,13,12,12,11,12,11,12,11,13,10,12,11,13,9,15,10,16,10,15,10,15,11,15,10,17,10,15,9,14,10,16,9,16,9,17,9,17,9,15,9,17,8,19,8,19,8,0,0,20,8,20,7,21,7,20,7,20,8,21,8,22,7,21,7,22,8,21,6,24,6,21,7,23,8,24,7,22,8,24,8,25,9,24,10,23,10,22,11,23,11,22,13,22,12,23,13,20,14,20,14,0,0,0,0,0,0,0,0,0,0
