28,-64,1,0,0,0,0,0,0,0,0,0,-24,-3,-23,-3,-23,-3,-24,-2,-22,-2,-20,-2,-21,-2,-19,-2,-21,-1,-20,-1,-22,0,-22,0,-21,0,-21,-1,-19,-1,-22,0,-19,-1,-18,-1,-18,0,-18,0,-18,0,-18,2,-17,0,-18,1,-19,2,-19,2,0,0,-18,3,-19,3,-18,3,-19,4,-17,3,-18,4,-18,4,-17,4,-18,5,-16,4,-18,6,-17,4,-19,5,-18,7,-18,6,-18,7,-20,8,-19,6,-20,6,-21,5,-20,6,-21,5,-22,5,-23,4,-23,1,-23,1,0,0,0,0,0,0,0,0,0,0
-99,-48,9,0,0,0,0,0,0,0,0,0,7,-18,7,-18,6,-19,6,-20,5,-19,5,-18,5,-18,5,-17,4,-18,4,-18,3,-20,3,-20,3,-19,3,-19,3,-18,1,-21,2,-18,2,-17,1,-18,1,-18,1,-18,0,-19,1,-17,0,-19,-1,-21,-1,-20,0,0,-3,-20,-3,-21,-3,-21,-3,-21,-2,-20,-4,-21,-4,-22,-3,-21,-4,-23,-4,-20,-6,-22,-3,-21,-4,-23,-6,-23,-6,-22,-6,-24,-6,-26,-4,-25,-5,-24,-3,-25,-3,-26,-2,-26,-2,-26,-1,-27,2,-26,2,-26,0,0,0,0,0,0,0,0,0,0
-121,112,8,0,0,0,0,0,0,0,0,0,-6,22,-7,21,-6,22,-5,23,-6,21,-6,19,-6,20,-6,18,-5,19,-5,18,-4,21,-4,20,-5,20,-5,20,-4,18,-4,20,-4,17,-5,17,-4,17,-5,17,-4,16,-2,17,-3,15,-3,16,-3,19,-3,18,0,0,-3,17,-1,18,-1,18,-2,18,-2,16,-1,17,-1,18,0,17,0,19,0,17,1,19,0,16,1,18,1,18,1,18,2,20,2,21,1,20,0,20,-1,21,-1,20,-2,21,-2,22,-3,23,-5,21,-6,22,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,5,-22,5,-21,5,-22,4,-22,4,-21,5,-20,4,-20,5,-19,3,-19,4,-18,3,-20,3,-21,3,-20,3,-19,3,-18,2,-20,2,-18,2,-17,2,-18,2,-18,2,-17,1,-18,2,-16,1,-17,1,-19,1,-18,0,0,-1,-18,-1,-18,-1,-18,-1,-18,-1,-17,-2,-18,-2,-18,-1,-17,-2,-18,-2,-17,-4,-18,-3,-17,-3,-19,-4,-18,-4,-18,-5,-19,-5,-21,-4,-20,-4,-20,-3,-21,-2,-21,-2,-21,-1,-22,-1,-23,2,-22,2,-22,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-25,8,-22,7,-22,7,-25,7,-23,8,-21,5,-22,7,-20,7,-20,9,-20,7,-20,7,-21,9,-21,6,-24,5,-20,7,-21,11,-15,9,-18,6,-15,6,-15,7,-17,7,-17,12,-15,6,-15,9,-18,11,-18,8,0,0,-17,11,-16,11,-14,13,-17,12,-15,9,-16,11,-15,12,-14,11,-16,12,-14,12,-15,12,-15,11,-16,12,-14,13,-14,14,-14,14,-16,16,-15,14,-15,15,-16,14,-16,14,-17,14,-19,14,-20,13,-20,11,-20,10,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,6,21,6,20,7,21,7,22,6,20,5,19,6,19,6,18,6,19,6,17,8,18,8,18,8,18,7,18,7,17,8,17,7,16,6,15,7,16,6,15,7,15,8,15,6,14,8,15,9,15,9,15,0,0,10,15,10,14,10,14,10,14,9,13,10,14,11,14,10,13,11,14,11,12,13,13,11,13,12,13,12,13,12,13,13,14,15,15,13,15,13,15,13,16,13,16,12,18,12,17,13,19,10,19,10,20,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,5,10,5,11,6,11,5,10,6,10,5,11,5,10,5,10,5,9,6,8,5,9,6,9,6,8,6,8,6,8,6,8,7,7,6,7,7,7,7,7,7,7,7,6,8,6,8,6,8,6,8,6,0,0,9,5,9,5,9,5,9,5,9,4,9,5,10,4,10,4,10,4,11,4,11,4,11,4,12,4,12,5,11,5,12,5,13,5,12,6,12,6,13,6,12,6,13,8,12,8,13,9,12,9,11,10,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,75,-12,75,-10,82,-12,79,-14,78,-15,64,-6,70,-9,66,-8,69,-20,72,-13,76,-10,75,-14,74,-16,71,-16,58,-9,74,-20,57,-14,55,-12,57,-12,56,-14,63,-14,57,-22,57,-11,59,-17,64,-20,61,-18,0,0,60,-22,62,-31,60,-27,59,-33,51,-21,57,-29,61,-31,59,-26,70,-36,58,-23,58,-38,57,-23,65,-30,61,-37,60,-38,61,-38,73,-47,68,-30,63,-36,70,-33,69,-29,69,-28,77,-24,77,-28,69,-12,72,-16,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-10,-19,-10,-19,-11,-19,-11,-19,-11,-18,-10,-16,-10,-16,-10,-16,-11,-16,-11,-14,-12,-15,-13,-16,-12,-15,-12,-15,-11,-14,-13,-15,-12,-14,-11,-13,-11,-13,-12,-13,-11,-11,-13,-12,-10,-11,-11,-11,-15,-12,-14,-12,0,0,-15,-12,-16,-11,-16,-11,-16,-11,-14,-10,-16,-11,-17,-11,-16,-10,-18,-11,-16,-10,-18,-11,-16,-10,-18,-12,-19,-10,-19,-10,-21,-11,-20,-12,-20,-13,-19,-12,-19,-14,-19,-15,-19,-15,-18,-17,-20,-16,-17,-19,-17,-20,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-8,16,-8,16,-8,16,-7,18,-7,16,-6,15,-6,15,-4,14,-5,15,-4,15,-3,16,-2,18,-2,17,-2,17,-2,16,-1,17,-1,17,-1,15,0,16,1,15,1,17,2,17,1,16,3,16,4,19,3,19,0,0,5,19,5,20,5,21,6,20,5,19,5,21,7,20,6,21,6,22,7,20,8,22,6,21,8,23,8,24,7,22,8,25,8,26,6,25,6,25,5,26,5,26,3,27,3,27,3,28,1,28,-1,28,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,11,-13,11,-12,10,-13,10,-14,9,-13,9,-13,9,-12,9,-12,8,-13,7,-13,6,-14,6,-15,6,-15,6,-15,6,-14,5,-16,5,-15,4,-14,4,-14,4,-15,4,-15,3,-16,3,-15,2,-16,2,-18,2,-18,0,0,2,-18,1,-19,1,-19,0,-20,0,-19,1,-20,0,-21,1,-20,0,-21,0,-20,-1,-22,0,-20,0,-22,-1,-23,-1,-22,0,-24,0,-25,1,-24,2,-23,3,-24,3,-24,5,-24,4,-24,5,-25,7,-24,8,-23,0,0,0,0,0,0,0,0,0,0
37,80,2,0,0,0,0,0,0,0,0,0,53,-54,50,-46,56,-62,62,-61,49,-53,48,-46,47,-50,41,-45,39,-49,35,-46,40,-66,33,-65,36,-59,40,-57,35,-50,36,-60,36,-57,27,-46,30,-54,30,-53,32,-60,27,-58,32,-42,26,-60,20,-68,33,-66,0,0,22,-71,17,-76,17,-79,13,-77,28,-69,25,-78,24,-84,33,-70,19,-77,13,-65,10,-89,26,-64,29,-87,4,-87,15,-73,1,-91,13,-90,28,-86,22,-73,29,-81,32,-72,29,-69,28,-66,29,-81,38,-63,38,-70,0,0,0,0,0,0,0,0,0,0
37,80,2,0,0,0,0,0,0,0,0,0,15,-10,14,-10,14,-12,14,-12,13,-12,12,-11,12,-12,12,-12,11,-13,12,-13,12,-15,12,-15,11,-15,12,-15,11,-14,11,-17,9,-15,10,-15,10,-16,9,-16,10,-16,9,-17,9,-16,9,-17,9,-21,9,-19,0,0,8,-20,8,-22,8,-22,8,-22,7,-20,9,-22,7,-24,9,-22,8,-24,8,-23,7,-25,9,-22,10,-24,9,-24,9,-25,9,-25,10,-27,11,-25,10,-25,12,-25,12,-25,14,-25,15,-25,16,-25,17,-22,18,-22,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,-8,-19,-7,-18,-8,-19,-9,-19,-9,-18,-7,-16,-9,-16,-8,-15,-10,-15,-9,-15,-10,-16,-11,-16,-11,-15,-10,-15,-10,-14,-12,-15,-11,-13,-11,-13,-11,-13,-11,-13,-12,-13,-12,-13,-11,-12,-13,-12,-14,-13,-14,-13,0,0,-15,-12,-16,-12,-16,-11,-16,-11,-15,-11,-16,-11,-18,-11,-16,-12,-18,-11,-17,-11,-19,-11,-16,-12,-19,-13,-19,-11,-19,-12,-20,-12,-22,-13,-19,-14,-20,-13,-20,-15,-19,-15,-20,-16,-19,-18,-19,-19,-17,-20,-16,-20,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,19,-3,18,-3,19,-4,19,-5,18,-5,16,-4,16,-5,16,-5,16,-6,16,-5,16,-7,17,-7,16,-7,16,-6,16,-7,16,-9,14,-8,14,-8,14,-8,14,-9,14,-9,15,-10,14,-8,15,-9,16,-11,15,-11,0,0,15,-12,14,-13,14,-13,15,-14,14,-13,15,-14,15,-15,15,-14,15,-15,15,-15,15,-16,15,-14,17,-15,16,-16,16,-16,16,-17,19,-18,18,-15,18,-16,20,-15,19,-15,21,-15,22,-14,23,-13,24,-11,23,-10,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,-23,0,-22,0,-23,1,-24,1,-22,1,-20,1,-21,1,-19,1,-21,2,-19,2,-21,4,-21,5,-20,5,-20,4,-19,4,-20,6,-18,4,-17,5,-18,5,-18,5,-18,5,-18,7,-17,5,-18,6,-18,9,-18,8,0,0,-18,9,-18,10,-18,11,-18,10,-17,9,-18,10,-19,10,-16,9,-20,16,-15,18,-17,14,-17,11,-19,13,-19,13,-18,13,-19,14,-22,14,-21,13,-21,12,-22,12,-23,11,-24,11,-24,11,-26,11,-25,9,-26,7,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,-17,17,-15,17,-16,17,-16,18,-14,17,-14,16,-13,15,-12,16,-13,16,-11,16,-12,17,-12,18,-11,17,-12,17,-11,16,-11,17,-10,15,-10,15,-9,16,-9,16,-9,16,-8,17,-8,14,-8,16,-8,18,-8,18,0,0,-7,18,-7,18,-7,19,-6,18,-7,17,-5,19,-6,19,-6,19,-6,20,-4,18,-5,21,-5,18,-6,20,-5,21,-5,20,-5,22,-5,22,-7,22,-6,22,-8,22,-7,22,-9,22,-9,22,-10,23,-12,22,-12,22,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,9,-18,8,-18,9,-18,8,-19,7,-17,7,-17,7,-17,7,-16,6,-17,6,-16,5,-18,5,-18,5,-18,5,-17,4,-16,4,-19,3,-16,3,-16,3,-16,3,-17,3,-16,2,-17,3,-16,2,-17,1,-19,1,-18,0,0,1,-18,0,-19,-1,-19,-1,-20,0,-18,0,-19,0,-20,0,-19,-1,-20,-1,-19,-2,-21,-1,-19,-1,-21,-2,-22,-2,-21,-3,-23,-2,-24,0,-23,0,-23,1,-24,2,-23,3,-24,4,-25,4,-25,5,-24,7,-24,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,7,-9,7,-10,6,-10,7,-9,6,-10,6,-9,6,-9,5,-8,6,-9,5,-8,6,-9,5,-9,5,-9,5,-9,5,-9,5,-9,4,-9,4,-8,3,-9,4,-8,4,-8,4,-9,4,-9,3,-9,3,-9,3,-10,0,0,3,-10,3,-10,2,-9,3,-10,2,-10,3,-10,2,-10,3,-10,3,-11,2,-10,2,-11,2,-10,2,-10,2,-11,3,-11,3,-12,3,-11,4,-12,4,-12,5,-12,5,-12,5,-12,5,-11,5,-12,7,-11,7,-11,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,-33,-24,-32,-18,-35,-15,-33,-20,-30,-21,-23,-18,-32,-19,-28,-9,-27,-17,-24,-14,-33,-18,-35,-14,-30,-17,-30,-10,-21,-14,-32,-13,-28,-5,-25,-6,-30,0,-24,-7,-24,-11,-26,-2,-27,-10,-33,6,-35,-5,-30,-5,0,0,-34,0,-28,3,-29,-1,-30,4,-24,1,-31,5,-30,7,-32,6,-40,2,-30,-4,-36,8,-28,3,-29,1,-31,-1,-37,-4,-40,3,-44,8,-40,-4,-36,-1,-36,-5,-39,-2,-31,-1,-42,-8,-45,-4,-32,-13,-37,-18,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,11,7,11,6,11,5,12,6,10,5,10,6,10,5,9,4,10,5,10,4,11,5,11,4,11,4,11,3,11,4,11,3,10,2,9,3,11,2,10,2,9,3,10,2,9,3,10,0,12,1,11,1,0,0,11,1,12,1,12,-1,12,0,11,1,13,-1,13,0,12,-1,12,0,12,0,12,0,13,0,14,0,14,0,13,0,14,0,15,1,14,1,15,2,14,1,15,2,15,3,14,4,15,4,14,6,14,6,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,-8,-12,-8,-12,-9,-11,-9,-13,-8,-11,-8,-11,-8,-11,-8,-11,-8,-11,-9,-10,-8,-10,-8,-9,-8,-10,-9,-10,-8,-9,-8,-9,-9,-9,-8,-8,-9,-8,-9,-9,-8,-8,-9,-9,-8,-8,-10,-8,-10,-8,-9,-8,0,0,-9,-9,-10,-8,-10,-8,-10,-8,-9,-8,-10,-8,-11,-8,-11,-7,-11,-8,-10,-7,-10,-7,-10,-8,-11,-8,-11,-8,-10,-8,-11,-8,-12,-9,-12,-9,-11,-9,-11,-9,-11,-10,-10,-11,-10,-12,-10,-13,-10,-12,-9,-13,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,3,-13,2,-13,1,-12,2,-13,1,-12,1,-13,1,-13,0,-12,1,-12,0,-11,0,-13,-1,-13,-1,-12,-2,-12,-1,-12,-1,-13,-2,-11,-1,-11,-3,-12,-2,-12,-2,-11,-3,-12,-2,-11,-4,-11,-4,-12,-4,-13,0,0,-5,-12,-4,-12,-6,-12,-5,-13,-5,-12,-5,-12,-6,-12,-7,-12,-5,-13,-7,-10,-9,-13,-6,-12,-5,-12,-7,-12,-6,-13,-6,-14,-8,-14,-7,-14,-6,-14,-5,-15,-5,-14,-6,-15,-5,-15,-6,-16,-3,-15,-2,-16,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,11,4,12,4,12,2,13,5,11,3,11,3,11,3,9,2,11,3,11,1,12,2,12,0,12,1,12,2,12,2,12,0,10,-1,10,1,11,-1,10,0,11,1,11,0,9,0,10,-2,12,0,12,-2,0,0,12,-3,12,-1,13,-3,11,-3,12,-2,12,-3,12,-3,13,-3,7,0,7,0,13,-6,12,-4,14,-4,14,-3,12,-4,14,-4,15,-4,15,-4,14,-4,14,-3,15,-3,15,-1,15,0,16,-2,15,1,15,1,0,0,0,0,0,0,0,0,0,0
84,-64,4,0,0,0,0,0,0,0,0,0,9,6,9,6,11,5,10,6,10,5,9,5,9,5,9,5,9,4,10,4,10,5,10,3,11,3,10,4,10,3,11,3,10,2,10,3,10,3,11,3,10,3,12,2,10,3,11,1,12,2,12,1,0,0,12,0,12,1,13,0,12,0,13,1,14,1,14,1,13,1,14,0,13,1,15,0,13,0,15,1,15,1,14,1,15,1,17,1,14,2,15,1,15,2,15,3,16,3,15,5,16,5,15,6,15,6,0,0,0,0,0,0,0,0,0,0
