28,-64,1,0,0,0,0,0,0,0,0,0,-19,14,-17,13,-19,14,-18,14,-17,12,-15,10,-15,10,-14,10,-15,11,-14,10,-15,11,-15,11,-14,9,-14,9,-13,9,-14,10,-12,8,-12,8,-11,9,-11,9,-10,9,-11,9,-11,7,-10,8,-11,10,-11,9,0,0,-10,10,-10,10,-9,10,-9,10,-8,9,-9,10,-8,11,-9,10,-9,11,-8,10,-8,11,-8,10,-9,11,-8,11,-8,11,-8,13,-10,13,-9,12,-9,12,-10,12,-10,11,-11,12,-12,12,-12,11,-13,10,-13,10,0,0,0,0,0,0,0,0,0,0
-99,-48,9,0,0,0,0,0,0,0,0,0,-77,-40,-73,-44,-76,-47,-79,-41,-70,-42,-59,-44,-65,-44,-58,-42,-62,-41,-59,-39,-64,-41,-62,-40,-61,-37,-57,-33,-49,-37,-55,-35,-47,-32,-41,-30,-40,-33,-44,-31,-44,-29,-49,-32,-37,-28,-43,-31,-44,-29,-48,-28,0,0,-43,-27,-43,-21,-45,-21,-37,-20,-36,-19,-35,-21,-42,-17,-39,-24,-23,-34,-34,-17,-48,-22,-34,-16,-36,-13,-38,-13,-32,-13,-36,-12,-38,-15,-36,-11,-37,-15,-37,-13,-38,-12,-36,-14,-39,-12,-34,-12,-32,-14,-36,-15,0,0,0,0,0,0,0,0,0,0
-121,112,8,0,0,0,0,0,0,0,0,0,-12,20,-12,19,-12,20,-12,20,-12,18,-11,16,-11,16,-10,14,-10,15,-10,15,-10,16,-10,15,-9,15,-10,14,-9,13,-9,15,-8,12,-8,12,-8,12,-8,12,-8,12,-7,12,-7,11,-7,12,-7,13,-7,12,0,0,-6,12,-5,12,-5,12,-5,12,-5,11,-5,12,-4,12,-4,12,-4,12,-4,11,-3,13,-4,11,-4,12,-3,12,-3,12,-2,13,-3,14,-4,13,-3,14,-4,14,-4,13,-5,14,-6,14,-6,15,-7,13,-7,13,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-4,29,-4,28,-4,29,-4,30,-5,27,-6,24,-5,24,-5,23,-5,23,-5,22,-5,23,-5,23,-5,21,-6,20,-5,19,-4,21,-5,18,-5,17,-5,17,-4,17,-4,17,-3,17,-4,15,-4,16,-3,17,-4,16,0,0,-3,15,-3,15,-3,15,-2,15,-3,13,-2,14,-1,14,-2,13,-1,13,-1,12,-1,13,-1,12,-1,13,1,13,1,12,1,13,1,13,0,13,1,12,1,12,1,13,1,13,1,13,0,14,0,13,0,14,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-23,23,-22,23,-22,22,-22,23,-21,20,-20,18,-20,18,-20,17,-20,18,-18,16,-19,17,-19,18,-18,17,-18,16,-17,15,-17,16,-16,14,-15,13,-15,13,-15,12,-15,12,-14,13,-13,10,-14,12,-14,13,-14,12,0,0,-13,12,-13,11,-12,12,-10,11,-11,10,-10,11,-11,11,-9,9,-10,11,-8,9,-8,10,-8,9,-8,10,-8,10,-6,9,-6,10,-6,11,-6,10,-5,10,-6,10,-6,10,-5,10,-5,10,-4,10,-6,10,-5,11,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,5,15,5,15,5,14,4,14,5,14,3,14,2,13,2,12,2,12,3,12,3,11,2,12,2,11,2,11,3,10,2,10,1,10,2,9,2,10,2,9,2,8,2,8,2,8,2,8,3,8,2,8,0,0,2,7,2,7,2,7,2,7,3,7,3,6,3,7,3,6,3,6,3,7,3,6,3,5,4,5,4,6,2,5,3,6,4,5,3,6,3,6,4,6,3,5,4,6,3,7,4,7,2,6,4,6,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-8,29,-8,28,-8,28,-9,28,-8,26,-9,24,-8,23,-9,22,-9,22,-7,21,-7,22,-7,23,-7,21,-7,20,-8,19,-7,20,-7,18,-7,17,-7,17,-7,16,-7,16,-6,16,-6,14,-5,16,-6,16,-6,15,0,0,-6,15,-5,14,-5,14,-5,14,-5,12,-5,12,-4,13,-4,11,-4,12,-3,11,-3,11,-2,10,-2,10,-2,11,-1,9,-1,10,-1,10,-1,9,-1,9,-1,9,-1,9,0,9,0,8,1,9,1,9,0,9,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-32,-7,-30,-6,-31,-6,-31,-6,-29,-7,-26,-6,-26,-6,-24,-6,-25,-6,-24,-7,-24,-7,-24,-6,-23,-7,-22,-7,-21,-7,-23,-5,-19,-5,-19,-5,-18,-5,-19,-5,-19,-4,-19,-4,-17,-5,-17,-4,-19,-4,-17,-4,0,0,-17,-3,-17,-3,-16,-2,-17,-2,-15,-2,-16,-1,-15,-1,-14,-1,-15,-1,-14,0,-14,-1,-13,-1,-14,0,-13,1,-13,1,-13,2,-15,2,-14,2,-13,2,-13,2,-14,2,-14,3,-14,2,-15,2,-14,2,-15,1,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-19,-32,-19,-32,-19,-32,-20,-33,-17,-31,-14,-29,-15,-28,-14,-27,-15,-28,-13,-26,-15,-27,-14,-28,-14,-26,-12,-26,-11,-24,-14,-25,-11,-22,-9,-22,-10,-21,-11,-21,-10,-21,-11,-20,-8,-19,-9,-19,-10,-20,-10,-19,0,0,-9,-18,-10,-17,-10,-16,-9,-16,-7,-15,-8,-15,-8,-15,-7,-14,-8,-14,-7,-12,-8,-11,-7,-10,-8,-11,-8,-10,-8,-9,-9,-9,-8,-8,-8,-8,-9,-8,-9,-7,-9,-7,-9,-6,-9,-6,-10,-6,-10,-6,-10,-6,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-2,-17,-2,-17,-1,-17,-1,-16,-1,-15,0,-15,0,-15,-1,-14,0,-15,0,-13,0,-13,0,-13,0,-12,-1,-12,-1,-12,0,-12,0,-12,0,-11,-1,-10,-1,-10,-1,-10,-1,-10,-1,-9,-1,-10,-1,-9,-1,-9,0,0,-1,-10,-1,-9,-1,-8,-2,-9,-2,-8,-2,-8,-2,-7,-2,-8,-2,-8,-2,-8,-2,-7,-2,-7,-2,-7,-2,-7,-2,-8,-2,-6,-2,-7,-2,-6,-3,-6,-2,-7,-2,-6,-2,-7,-3,-7,-3,-7,-3,-6,-2,-7,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,14,28,14,26,13,27,14,27,12,26,10,24,11,23,10,23,10,23,9,22,10,23,10,23,9,22,8,22,8,20,9,21,7,18,6,18,7,18,7,18,7,17,7,18,5,16,6,17,7,18,7,17,0,0,6,16,6,15,6,15,6,15,5,14,6,14,6,13,5,13,5,13,5,12,5,12,4,11,4,11,5,10,4,9,5,9,5,9,5,8,6,8,5,9,5,8,5,8,6,7,5,7,5,8,6,7,0,0,0,0,0,0,0,0,0,0
