28,-64,1,0,0,0,0,0,0,0,0,0,19,18,18,17,19,17,21,17,18,16,17,16,17,16,16,15,16,15,16,14,18,15,18,14,17,14,17,14,15,13,19,14,16,13,15,11,16,12,15,12,15,12,16,11,13,10,15,11,17,10,16,11,0,0,17,9,17,10,18,9,17,9,15,9,17,8,18,8,16,8,18,9,17,7,19,6,17,8,18,8,19,7,18,7,20,7,21,7,20,8,19,8,19,10,19,9,19,10,19,11,20,11,17,12,17,13,0,0,0,0,0,0,0,0,0,0
-99,-48,9,0,0,0,0,0,0,0,0,0,30,1,29,2,30,1,31,0,29,1,27,2,26,2,25,2,25,2,24,2,27,1,27,1,26,1,25,2,24,2,25,0,22,1,22,2,23,1,22,1,21,1,22,0,20,2,20,1,23,-1,21,0,0,0,22,-2,20,-2,21,-2,19,-2,18,-1,20,-3,21,-3,19,-2,20,-3,19,-3,20,-5,19,-3,21,-3,20,-5,19,-4,22,-6,22,-5,22,-4,21,-4,22,-2,22,-2,23,-3,23,-1,24,-2,23,1,22,2,0,0,0,0,0,0,0,0,0,0
-121,112,8,0,0,0,0,0,0,0,0,0,-24,13,-23,12,-23,13,-24,14,-23,12,-21,10,-22,11,-20,10,-21,10,-19,10,-21,13,-21,13,-20,12,-21,11,-20,9,-21,12,-18,9,-18,9,-18,9,-18,9,-17,8,-18,10,-16,8,-17,10,-17,12,-17,11,0,0,-16,11,-16,11,-16,11,-15,11,-15,10,-15,11,-15,12,-14,10,-16,12,-14,11,-14,13,-13,11,-15,12,-14,13,-14,13,-15,14,-16,14,-15,13,-15,12,-16,11,-16,12,-17,11,-17,12,-18,12,-18,10,-19,9,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-33,72,-31,73,-34,79,-35,84,-30,71,-29,67,-30,73,-28,64,-29,72,-25,64,-25,77,-23,77,-26,79,-26,69,-22,62,-21,75,-21,64,-18,51,-16,59,-21,60,-19,61,-17,66,-19,48,-18,60,-17,71,-20,70,0,0,-10,68,-8,67,-9,73,-8,65,-8,60,-9,67,-8,74,-8,64,-6,70,-7,66,1,75,-6,65,-4,70,1,72,0,69,0,75,1,78,-3,72,-2,71,-8,72,-9,71,-8,72,-11,70,-8,77,-16,68,-19,69,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,0,-27,0,-26,0,-26,-1,-28,0,-25,0,-24,0,-24,1,-23,0,-23,0,-22,-1,-24,-2,-25,-1,-24,0,-24,0,-22,-2,-23,-1,-21,0,-20,-1,-21,-1,-20,-1,-20,-2,-21,-1,-18,-1,-20,-3,-21,-2,-21,0,0,-3,-20,-4,-20,-5,-21,-4,-20,-3,-19,-4,-20,-5,-20,-4,-19,-5,-21,-5,-18,-7,-20,-4,-19,-5,-21,-6,-21,-5,-20,-6,-21,-6,-22,-5,-22,-5,-21,-4,-22,-4,-21,-3,-22,-3,-22,-2,-23,-1,-22,0,-22,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-4,-26,-4,-26,-4,-26,-5,-27,-4,-25,-3,-23,-3,-23,-2,-22,-3,-23,-3,-22,-5,-24,-6,-24,-5,-23,-5,-23,-4,-21,-6,-23,-5,-21,-4,-20,-4,-20,-4,-20,-4,-20,-5,-20,-4,-19,-6,-19,-7,-21,-7,-20,0,0,-7,-20,-8,-20,-8,-20,-8,-20,-7,-18,-8,-20,-8,-20,-7,-20,-9,-21,-8,-19,-10,-20,-8,-19,-9,-21,-10,-20,-10,-19,-10,-21,-10,-21,-8,-21,-8,-21,-7,-22,-7,-22,-6,-22,-6,-23,-6,-23,-4,-23,-3,-23,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-18,81,-17,72,-15,89,-14,90,-14,82,-20,68,-10,81,-20,70,-8,78,-8,71,-5,86,-3,92,-2,86,-9,81,-9,64,3,86,1,78,-8,58,-7,63,-2,75,-4,69,6,75,-14,63,-5,78,7,78,3,88,0,0,16,67,17,83,24,88,21,66,2,73,16,74,28,81,7,82,11,78,15,90,35,89,2,72,4,77,24,73,22,71,25,85,35,95,12,87,18,83,11,67,17,86,9,71,9,71,24,83,-13,56,-12,55,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-12,-26,-12,-25,-12,-27,-13,-27,-11,-26,-10,-24,-11,-23,-10,-22,-11,-23,-10,-22,-10,-23,-11,-24,-10,-22,-9,-23,-8,-21,-11,-23,-9,-20,-8,-19,-9,-19,-8,-19,-9,-18,-9,-19,-7,-18,-8,-18,-9,-19,-9,-18,0,0,-9,-17,-10,-16,-10,-17,-11,-16,-9,-15,-10,-16,-11,-16,-10,-14,-12,-15,-10,-14,-12,-14,-10,-14,-11,-15,-12,-14,-12,-14,-13,-15,-14,-15,-12,-15,-13,-15,-12,-15,-13,-16,-13,-16,-12,-17,-12,-18,-10,-19,-10,-18,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,2,15,2,15,3,14,3,14,2,13,2,13,2,13,1,13,2,12,2,12,2,13,1,12,2,12,2,11,3,12,2,11,2,11,2,10,3,10,2,10,2,10,2,10,2,9,3,9,2,9,2,9,0,0,2,8,3,9,3,8,3,8,3,8,3,8,4,8,3,8,3,8,4,7,3,7,3,7,4,8,4,8,4,8,4,8,5,8,4,8,4,9,4,8,4,9,3,8,4,10,4,9,3,10,2,10,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,24,-7,23,-8,24,-8,25,-9,23,-8,22,-7,21,-8,20,-8,21,-7,20,-8,21,-9,21,-10,21,-9,21,-8,20,-7,21,-10,19,-8,18,-7,18,-9,18,-8,18,-7,18,-8,16,-6,17,-7,18,-11,18,-9,0,0,17,-10,17,-10,17,-11,17,-11,16,-10,17,-11,17,-12,16,-11,17,-13,16,-11,17,-12,16,-12,17,-12,17,-13,16,-12,18,-13,18,-14,18,-12,18,-12,18,-11,18,-11,20,-11,20,-10,21,-10,20,-8,21,-7,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-10,11,-10,11,-10,11,-9,11,-10,11,-10,11,-10,11,-9,10,-9,11,-8,11,-9,10,-9,11,-8,11,-8,10,-8,10,-8,11,-7,11,-7,11,-7,10,-7,11,-7,10,-6,11,-7,11,-6,11,-6,11,-6,11,0,0,-6,11,-5,11,-6,11,-5,12,-6,11,-6,11,-5,11,-5,12,-6,12,-6,12,-7,11,-5,12,-6,11,-6,11,-6,12,-7,12,-6,11,-7,12,-7,11,-8,11,-7,11,-7,10,-8,10,-8,10,-9,10,-9,9,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-15,-9,-15,-8,-14,-8,-15,-8,-14,-8,-13,-8,-14,-7,-14,-7,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-12,-7,-12,-5,-12,-6,-12,-5,-13,-5,-12,-5,-12,-5,-12,-5,-12,-6,-11,-3,-12,-6,-12,-4,0,0,-11,-5,-12,-3,-12,-4,-14,-4,-14,-6,-11,-5,-13,-3,-11,-4,-12,-4,-12,-4,-12,-3,-13,-4,-13,-4,-13,-4,-13,-4,-13,-3,-14,-5,-13,-5,-13,-5,-13,-5,-13,-6,-12,-7,-13,-7,-12,-8,-12,-7,-12,-8,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-14,-3,-14,-3,-15,-2,-14,-3,-14,-3,-13,-3,-14,-3,-13,-3,-13,-2,-13,-2,-13,-3,-13,-2,-12,-1,-12,-2,-12,-2,-13,-2,-12,-2,-12,-2,-12,-2,-11,-1,-11,-2,-11,-1,-10,-1,-11,-1,-11,-1,-11,-1,0,0,-11,0,-11,-1,-11,0,-10,0,-10,0,-10,1,-10,0,-10,1,-11,1,-11,1,-11,1,-11,1,-12,1,-12,1,-11,1,-12,1,-12,0,-12,0,-12,0,-12,0,-12,-1,-12,-1,-12,-1,-13,-2,-13,-3,-12,-3,0,0,0,0,0,0,0,0,0,0
