30,-32,1,0,0,0,0,0,0,0,0,0,28,-1,27,0,28,2,29,1,26,3,24,3,24,3,23,3,23,3,22,3,24,2,25,2,23,2,22,2,21,2,24,1,21,2,20,3,21,1,21,1,21,0,22,1,20,2,22,1,23,1,21,1,0,0,21,1,21,1,20,2,20,2,18,2,18,1,18,1,16,2,16,1,14,1,15,1,12,0,11,1,12,0,11,0,11,-1,10,-1,9,-1,7,-2,7,-3,6,-2,7,-4,4,-5,4,-5,5,-6,5,-7,0,0,0,0,0,0,0,0,0,0
28,-64,1,0,0,0,0,0,0,0,0,0,-18,3,-17,3,-18,3,-18,3,-16,3,-15,2,-15,2,-15,3,-15,3,-14,3,-15,5,-15,5,-15,4,-15,5,-14,4,-15,6,-14,4,-13,4,-14,5,-14,4,-14,5,-14,5,-13,3,-13,4,-15,6,-14,5,0,0,-15,5,-15,5,-15,5,-15,4,-14,3,-15,3,-15,3,-14,2,-15,2,-13,3,-13,2,-12,1,-13,1,-12,1,-11,0,-11,0,-11,1,-10,0,-9,0,-9,-1,-8,-1,-7,-1,-6,0,-6,0,-6,0,-5,1,0,0,0,0,0,0,0,0,0,0
-99,-48,9,0,0,0,0,0,0,0,0,0,-11,-18,-9,-18,-9,-18,-12,-19,-9,-16,-9,-16,-9,-16,-9,-15,-9,-15,-8,-14,-11,-15,-12,-15,-11,-14,-11,-14,-11,-13,-12,-14,-11,-13,-9,-13,-10,-12,-11,-13,-11,-13,-12,-12,-9,-12,-11,-12,-14,-14,-12,-14,0,0,-13,-13,-12,-14,-12,-14,-11,-14,-10,-14,-11,-13,-11,-15,-10,-13,-7,-13,-11,-12,-11,-14,-7,-12,-8,-13,-9,-12,-6,-11,-6,-11,-6,-11,-5,-10,-6,-9,-4,-9,-5,-8,-3,-8,-4,-6,-5,-5,-4,-5,-4,-5,0,0,0,0,0,0,0,0,0,0
-121,112,8,0,0,0,0,0,0,0,0,0,19,-4,17,-5,18,-4,17,-6,17,-6,15,-4,15,-4,14,-4,15,-5,14,-4,15,-6,15,-6,15,-6,15,-5,14,-6,16,-6,13,-5,13,-5,12,-5,14,-6,13,-5,14,-7,13,-4,14,-5,16,-7,15,-6,0,0,14,-6,16,-6,15,-7,15,-6,13,-3,15,-5,14,-5,14,-5,15,-3,11,-3,13,-2,12,-1,12,-1,12,-2,10,-2,10,-1,11,-2,9,-2,9,0,7,-1,8,0,6,-1,6,-1,6,-2,4,-2,3,-3,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-20,15,-19,15,-19,15,-19,17,-18,15,-17,13,-17,13,-16,13,-16,14,-15,13,-16,15,-15,17,-15,16,-15,15,-15,14,-15,16,-14,15,-13,14,-14,15,-14,15,-14,15,-13,16,-14,13,-15,15,-15,17,-15,16,0,0,-15,17,-15,16,-16,16,-15,15,-15,13,-16,14,-16,15,-15,13,-16,13,-14,11,-15,12,-14,9,-15,9,-14,10,-13,8,-14,9,-13,8,-12,7,-11,6,-10,5,-10,5,-9,5,-8,5,-7,6,-6,5,-6,5,0,0,0,0,0,0,0,0,0,0
-122,-31,23,0,0,0,0,0,0,0,0,0,-12,-22,-12,-21,-13,-21,-13,-21,-13,-20,-11,-19,-11,-18,-11,-17,-12,-17,-11,-17,-13,-18,-14,-18,-13,-17,-13,-18,-12,-17,-14,-18,-12,-16,-12,-16,-12,-16,-12,-17,-12,-16,-13,-16,-10,-16,-13,-17,-14,-18,-13,-17,0,0,-12,-17,-13,-18,-13,-18,-12,-18,-10,-16,-11,-18,-11,-18,-9,-17,-9,-18,-9,-16,-9,-16,-7,-15,-7,-16,-7,-15,-7,-14,-7,-14,-7,-15,-5,-13,-5,-12,-5,-12,-5,-11,-4,-10,-5,-9,-5,-9,-5,-8,-5,-8,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,24,6,23,5,24,4,25,4,23,4,20,4,21,4,20,3,20,3,20,3,21,3,21,2,20,2,20,3,19,3,22,1,19,2,19,2,18,1,18,1,19,1,20,0,17,2,19,2,21,2,20,2,0,0,20,2,21,2,20,2,21,2,17,3,19,3,19,3,17,4,18,4,16,4,16,4,14,5,15,6,14,5,12,4,13,4,13,4,11,4,10,4,9,4,8,3,8,2,8,2,7,1,6,1,6,0,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-20,-11,-20,-11,-20,-10,-22,-10,-19,-9,-19,-9,-19,-8,-18,-8,-19,-8,-19,-6,-21,-6,-22,-5,-22,-6,-22,-6,-21,-6,-23,-5,-21,-5,-20,-5,-21,-5,-22,-5,-22,-5,-23,-5,-21,-6,-23,-5,-26,-4,-24,-5,0,0,-26,-5,-26,-5,-26,-5,-26,-5,-23,-7,-24,-7,-25,-7,-22,-8,-24,-9,-21,-7,-23,-7,-20,-8,-22,-9,-20,-7,-19,-7,-21,-7,-20,-7,-18,-7,-17,-7,-17,-8,-17,-7,-17,-7,-16,-7,-17,-6,-15,-6,-15,-7,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-4,19,-4,17,-4,19,-3,19,-4,17,-4,15,-3,16,-5,15,-4,14,-3,14,-3,15,-2,16,-2,15,-3,15,-3,14,-1,16,-2,14,-3,14,-2,14,-2,14,-3,14,-2,15,-3,12,-2,14,-2,15,-4,15,0,0,-4,15,-3,15,-3,15,-4,15,-4,14,-5,14,-4,14,-6,12,-6,13,-5,11,-4,13,-5,10,-5,11,-5,9,-5,9,-4,10,-5,9,-5,8,-4,6,-4,6,-3,5,-3,6,-3,5,-2,6,-3,6,-1,7,0,0,0,0,0,0,0,0,0,0
82,-96,4,0,0,0,0,0,0,0,0,0,-22,5,-22,4,-21,5,-21,6,-22,5,-20,5,-20,4,-18,4,-19,5,-16,5,-18,6,-18,6,-18,6,-19,5,-18,5,-19,6,-16,5,-16,5,-17,6,-18,5,-17,5,-18,6,-17,3,-18,5,-20,5,-20,5,0,0,-20,5,-18,4,-20,4,-18,3,-18,2,-20,2,-18,2,-17,3,-19,0,-15,1,-16,0,-14,-1,-16,0,-15,-1,-13,1,-12,1,-14,1,-13,0,-11,-1,-11,2,-12,1,-8,0,-11,3,-12,4,-9,3,-9,4,0,0,0,0,0,0,0,0,0,0
