"-99,-48,9,0,0,0,0,0,0,0,0,0,19,14,18,14,20,13,21,13,18,13,16,12,18,12,16,11,16,11,17,11,19,11,20,10,19,10,17,11,16,11,19,11,16,9,15,9,16,9,16,10,16,8,17,9,14,8,16,8,18,8,17,8,0,0,18,8,18,7,19,7,18,7,15,7,16,6,19,6,16,8,20,3,18,6,19,6,16,5,18,5,18,4,18,5,20,4,21,6,19,6,18,6,19,7,19,7,19,8,19,9,19,10,17,11,17,11,0,0,0,0,0,0,0,0,0,0
"
"-121,112,8,0,0,0,0,0,0,0,0,0,-27,7,-26,7,-26,7,-28,8,-25,7,-24,6,-24,6,-22,6,-23,7,-22,7,-24,9,-24,9,-23,9,-24,8,-22,7,-23,9,-21,7,-20,6,-21,7,-20,7,-20,7,-21,8,-19,6,-21,7,-22,10,-20,9,0,0,-21,9,-20,10,-20,10,-20,9,-19,8,-20,10,-20,11,-19,9,-20,10,-18,10,-19,12,-18,9,-20,11,-20,11,-19,11,-20,12,-21,12,-21,10,-21,11,-21,9,-22,10,-22,8,-22,8,-24,8,-23,6,-23,5,0,0,0,0,0,0,0,0,0,0
"
"-122,-31,23,0,0,0,0,0,0,0,0,0,-43,-66,-44,-69,-46,-71,-52,-73,-42,-61,-42,-59,-43,-61,-41,-51,-39,-59,-45,-54,-51,-61,-56,-59,-55,-61,-47,-59,-41,-49,-45,-59,-40,-54,-35,-42,-42,-50,-39,-50,-48,-48,-46,-55,-31,-45,-43,-48,-50,-51,-52,-55,0,0,-49,-49,-51,-49,-56,-52,-52,-43,-43,-48,-48,-45,-57,-44,-52,-47,-58,-36,-56,-46,-69,-51,-43,-42,-55,-46,-59,-42,-53,-42,-62,-50,-64,-49,-53,-48,-62,-48,-55,-47,-55,-50,-47,-55,-52,-55,-53,-59,-39,-60,-45,-60,0,0,0,0,0,0,0,0,0,0
"
"-122,-31,23,0,0,0,0,0,0,0,0,0,-25,-12,-23,-10,-25,-11,-25,-10,-24,-11,-21,-10,-22,-10,-21,-9,-22,-9,-21,-10,-23,-10,-23,-9,-22,-9,-21,-10,-20,-9,-24,-8,-19,-8,-19,-8,-19,-7,-20,-7,-19,-7,-21,-6,-18,-8,-19,-8,-21,-7,-20,-7,0,0,-20,-6,-21,-5,-20,-6,-21,-5,-18,-6,-20,-5,-20,-5,-19,-5,-20,-5,-19,-5,-20,-4,-18,-6,-20,-6,-20,-4,-20,-4,-20,-3,-23,-4,-20,-5,-20,-4,-20,-6,-21,-6,-20,-7,-21,-8,-21,-8,-20,-10,-20,-10,0,0,0,0,0,0,0,0,0,0
"
"82,-96,4,0,0,0,0,0,0,0,0,0,6,19,6,18,7,19,8,19,7,18,6,16,6,17,6,16,7,16,7,16,8,17,8,17,8,16,8,16,7,15,10,16,8,14,8,15,9,14,8,14,9,14,9,15,7,14,9,14,10,15,10,15,0,0,11,15,12,14,11,14,12,15,10,14,11,15,12,15,11,14,12,15,11,14,14,14,11,14,13,16,13,15,13,15,14,15,14,17,12,17,12,16,11,18,11,17,11,18,10,19,10,20,8,19,8,19,0,0,0,0,0,0,0,0,0,0
"
"82,-96,4,0,0,0,0,0,0,0,0,0,13,18,13,16,13,17,14,17,13,17,11,15,12,14,11,14,12,15,12,14,13,15,14,15,13,14,12,15,12,13,14,14,12,13,12,12,12,13,12,12,12,12,13,12,11,12,12,12,14,12,13,12,0,0,14,12,14,11,15,11,15,11,13,10,14,11,14,11,14,11,15,11,14,10,16,10,13,10,15,11,15,10,15,10,16,10,17,12,15,12,15,12,15,13,15,12,15,14,15,14,15,15,13,15,13,16,0,0,0,0,0,0,0,0,0,0
"
"82,-96,4,0,0,0,0,0,0,0,0,0,-24,7,-23,7,-24,8,-24,9,-24,7,-21,6,-21,8,-20,6,-21,7,-20,7,-21,9,-21,9,-20,8,-21,8,-19,7,-21,10,-18,8,-18,8,-18,8,-18,9,-17,9,-18,10,-17,8,-18,9,-18,10,-18,9,0,0,-17,10,-18,11,-17,11,-17,11,-16,10,-16,12,-17,12,-16,11,-17,13,-16,12,-17,12,-16,10,-18,12,-17,12,-16,12,-17,13,-18,14,-18,12,-18,12,-18,11,-19,11,-19,11,-21,10,-21,10,-21,8,-21,7,0,0,0,0,0,0,0,0,0,0
"
"82,-96,4,0,0,0,0,0,0,0,0,0,15,13,15,12,15,12,18,12,15,11,15,11,15,11,15,10,15,10,15,8,17,9,18,9,17,8,17,9,17,9,18,8,17,8,16,7,17,7,17,7,17,7,18,6,16,6,18,6,20,5,20,6,0,0,20,5,20,5,21,5,20,5,19,5,21,5,21,5,20,5,22,5,19,4,22,3,19,4,22,5,23,4,20,4,24,4,24,4,22,6,22,6,22,7,22,7,22,8,21,8,23,8,21,10,20,11,0,0,0,0,0,0,0,0,0,0
"
"82,-96,4,0,0,0,0,0,0,0,0,0,11,4,11,4,11,3,11,3,11,3,10,2,10,2,10,3,10,3,10,2,10,2,10,3,10,2,9,2,10,1,10,2,10,2,10,1,10,2,10,1,10,1,10,1,10,1,10,1,10,0,9,0,0,0,9,0,10,0,10,0,9,0,10,0,10,-1,10,-1,10,-1,10,0,10,-1,11,0,10,0,10,0,10,0,10,0,10,0,11,0,10,0,11,0,10,1,10,0,11,2,10,3,10,2,10,3,10,2,0,0,0,0,0,0,0,0,0,0
"
"82,-96,4,0,0,0,0,0,0,0,0,0,-12,5,-12,5,-12,5,-12,6,-12,5,-11,5,-11,6,-11,5,-10,5,-10,5,-10,5,-10,5,-10,5,-10,6,-10,6,-10,5,-9,5,-9,5,-9,6,-10,5,-9,5,-10,5,-9,5,-8,6,-9,6,-9,6,0,0,-9,6,-8,5,-9,5,-8,6,-8,5,-9,6,-8,6,-8,6,-8,5,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,6,-9,5,-9,6,-9,5,-9,5,-9,4,-10,4,-9,5,-9,4,-9,5,-10,4,0,0,0,0,0,0,0,0,0,0
"
"37,80,2,0,0,0,0,0,0,0,0,0,-1,21,-1,20,-1,21,0,22,0,21,0,19,0,20,0,18,1,19,1,19,3,20,3,20,3,20,2,20,2,18,4,21,3,18,3,18,3,18,3,18,3,18,4,19,2,18,4,18,5,20,4,19,0,0,5,19,6,20,6,19,7,19,5,18,6,19,6,20,5,19,6,20,6,19,7,19,5,18,6,20,6,19,7,19,8,20,8,22,5,20,5,20,4,21,4,20,3,21,3,21,3,21,1,20,0,20,0,0,0,0,0,0,0,0,0,0
"
"37,80,2,0,0,0,0,0,0,0,0,0,2,-23,1,-21,1,-23,0,-24,0,-22,1,-20,0,-21,0,-19,-1,-20,-1,-20,-2,-21,-2,-22,-2,-21,-2,-21,-2,-20,-4,-22,-3,-19,-3,-19,-3,-19,-3,-19,-3,-20,-4,-20,-3,-19,-4,-20,-5,-21,-4,-21,0,0,-6,-21,-6,-21,-7,-20,-7,-21,-5,-19,-6,-20,-7,-21,-6,-20,-7,-21,-6,-20,-8,-20,-5,-20,-6,-21,-8,-21,-7,-20,-8,-21,-8,-23,-6,-21,-6,-21,-5,-21,-5,-21,-5,-22,-3,-22,-3,-22,-1,-22,-1,-21,0,0,0,0,0,0,0,0,0,0
"
"84,-64,4,0,0,0,0,0,0,0,0,0,-11,7,-11,7,-10,7,-10,6,-10,7,-10,7,-10,7,-10,7,-9,8,-8,7,-9,8,-8,8,-9,8,-9,8,-9,8,-9,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,9,-8,8,-7,8,-7,9,-7,9,0,0,-7,9,-7,9,-7,9,-6,10,-7,9,-7,9,-7,10,-7,9,-7,10,-7,9,-8,10,-7,10,-8,10,-8,10,-7,10,-8,10,-8,9,-8,11,-9,10,-9,9,-10,9,-9,8,-10,8,-10,8,-10,8,-12,7,0,0,0,0,0,0,0,0,0,0
"
